"route","date","daytype","rides"
"1","06/10/2021","W","312"
"1","03/19/2021","W","232"
"1","03/03/2023","W","637"
"1","08/28/2024","W","1,310"
"1","08/29/2022","W","749"
"1","05/30/2024","W","1,086"
"1","03/07/2022","W","622"
"1","11/25/2024","W","882"
"1","09/27/2022","W","974"
"1","08/21/2024","W","673"
"1","01/24/2024","W","1,301"
"1","04/25/2022","W","731"
"1","01/21/2021","W","200"
"1","12/17/2021","W","566"
"1","06/29/2021","W","317"
"1","09/16/2021","W","612"
"1","08/23/2021","W","392"
"1","10/31/2023","W","1,065"
"1","01/29/2024","W","1,177"
"1","10/07/2024","W","1,155"
"1","02/11/2022","W","467"
"1","07/15/2022","W","609"
"1","01/16/2023","W","260"
"1","09/20/2024","W","838"
"1","07/29/2021","W","295"
"1","04/05/2021","W","206"
"1","05/31/2024","W","818"
"1","05/05/2023","W","774"
"1","10/13/2021","W","661"
"1","10/21/2021","W","669"
"1","03/26/2021","W","256"
"1","12/14/2021","W","715"
"1","07/25/2024","W","1,219"
"1","12/03/2021","W","475"
"1","01/17/2022","W","238"
"1","02/27/2024","W","1,254"
"1","03/24/2023","W","757"
"1","09/21/2023","W","1,207"
"1","03/31/2021","W","260"
"1","11/01/2023","W","1,210"
"1","04/23/2021","W","271"
"1","09/14/2023","W","1,289"
"1","07/05/2024","W","271"
"1","07/12/2021","W","372"
"1","12/12/2023","W","1,242"
"1","12/27/2023","W","526"
"1","05/13/2022","W","695"
"1","01/31/2022","W","474"
"1","03/29/2024","W","729"
"1","04/07/2023","W","585"
"1","12/10/2021","W","636"
"1","05/27/2021","W","299"
"1","07/15/2024","W","1,037"
"1","07/26/2023","W","1,106"
"1","01/08/2024","W","917"
"1","02/13/2023","W","921"
"1","09/06/2023","W","1,138"
"1","05/04/2023","W","1,006"
"1","10/24/2022","W","940"
"1","08/12/2022","W","668"
"1","07/02/2024","W","1,026"
"1","11/30/2022","W","892"
"1","04/24/2024","W","1,326"
"1","01/22/2021","W","216"
"1","05/25/2023","W","857"
"1","09/20/2021","W","680"
"1","07/26/2021","W","405"
"1","11/12/2021","W","337"
"1","05/25/2021","W","314"
"1","08/09/2021","W","449"
"1","08/20/2021","W","340"
"1","01/07/2022","W","233"
"1","11/22/2022","W","637"
"1","01/17/2023","W","953"
"1","06/13/2022","W","528"
"1","03/10/2022","W","708"
"1","06/09/2022","W","769"
"1","10/12/2022","W","776"
"1","06/01/2022","W","802"
"1","08/05/2024","W","935"
"1","11/22/2024","W","790"
"1","10/11/2024","W","959"
"1","08/15/2022","W","776"
"1","07/14/2022","W","789"
"1","04/14/2022","W","761"
"1","02/26/2024","W","991"
"1","04/01/2022","W","685"
"1","03/09/2022","W","752"
"1","06/11/2021","W","251"
"1","02/16/2022","W","564"
"1","05/10/2021","W","302"
"1","02/24/2023","W","784"
"1","05/26/2022","W","784"
"1","01/18/2023","W","979"
"1","03/17/2022","W","692"
"1","08/16/2024","W","728"
"1","11/02/2023","W","1,177"
"1","08/07/2023","W","884"
"1","02/17/2021","W","225"
"1","09/28/2023","W","1,215"
"1","11/21/2024","W","1,304"
"1","08/14/2023","W","952"
"1","04/22/2021","W","317"
"1","11/26/2021","W","173"
"1","06/12/2023","W","860"
"1","06/19/2023","W","457"
"1","08/01/2022","W","790"
"1","01/06/2021","W","184"
"1","11/29/2023","W","977"
"1","02/02/2024","W","852"
"1","06/03/2024","W","1,064"
"1","02/23/2021","W","263"
"1","04/25/2024","W","1,101"
"1","02/15/2023","W","983"
"1","03/03/2022","W","654"
"1","06/23/2021","W","259"
"1","12/24/2024","W","322"
"1","07/16/2024","W","1,193"
"1","01/26/2022","W","519"
"1","08/18/2022","W","754"
"1","06/04/2024","W","1,288"
"1","01/15/2024","W","231"
"1","05/31/2023","W","1,035"
"1","09/05/2023","W","1,247"
"1","08/17/2021","W","300"
"1","08/30/2022","W","904"
"10","07/30/2024","W","489"
"10","09/04/2021","A","604"
"10","07/05/2022","W","498"
"10","08/22/2023","W","426"
"10","07/25/2021","U","430"
"10","07/01/2022","W","544"
"10","07/15/2023","A","482"
"10","09/05/2021","U","155"
"10","09/02/2021","W","363"
"10","07/20/2024","A","564"
"10","07/29/2022","W","452"
"10","08/02/2023","W","600"
"10","07/18/2021","U","564"
"10","07/07/2022","W","544"
"10","08/11/2022","W","522"
"10","07/19/2023","W","500"
"10","07/31/2023","W","643"
"10","08/21/2023","W","431"
"10","08/08/2022","W","608"
"10","06/06/2021","U","255"
"10","06/25/2022","A","362"
"10","06/16/2022","W","444"
"10","09/03/2022","A","115"
"10","06/03/2024","W","159"
"10","07/07/2023","W","523"
"10","07/26/2023","W","663"
"10","07/18/2022","W","449"
"10","06/16/2021","W","231"
"10","08/19/2023","A","445"
"10","06/14/2023","W","401"
"10","06/21/2023","W","482"
"10","07/26/2021","W","151"
"10","07/18/2023","W","533"
"10","08/31/2023","W","495"
"10","07/19/2022","W","497"
"10","07/30/2021","W","438"
"10","08/29/2023","W","613"
"10","07/08/2022","W","602"
"10","06/16/2023","W","560"
"10","06/19/2022","U","512"
"10","08/02/2022","W","485"
"10","07/28/2024","U","534"
"10","07/05/2023","W","425"
"10","08/18/2023","W","496"
"10","07/28/2023","W","876"
"10","07/22/2023","A","532"
"10","06/11/2024","W","374"
"10","07/03/2023","W","386"
"10","08/10/2021","W","674"
"10","08/11/2021","W","655"
"10","06/04/2023","U","332"
"10","06/30/2022","W","231"
"10","08/01/2023","W","433"
"10","07/31/2022","U","409"
"10","07/19/2021","W","113"
"10","07/27/2023","W","473"
"10","07/12/2023","W","662"
"10","06/19/2023","W","609"
"10","06/26/2024","W","561"
"10","07/17/2023","W","415"
"10","06/03/2022","W","237"
"10","06/30/2021","W","454"
"10","08/18/2021","W","413"
"10","06/04/2024","W","142"
"10","06/16/2024","U","464"
"10","08/07/2022","U","452"
"10","08/06/2022","A","442"
"10","06/15/2023","W","394"
"10","06/20/2022","W","731"
"10","07/12/2021","W","131"
"10","06/10/2021","W","413"
"10","07/21/2023","W","638"
"10","07/25/2023","W","502"
"10","06/13/2021","U","230"
"10","07/02/2023","U","439"
"10","07/01/2021","W","297"
"10","07/22/2024","W","428"
"10","08/11/2024","U","646"
"10","07/14/2021","W","655"
"10","09/12/2023","W","2"
"10","08/25/2023","W","483"
"10","05/30/2022","U","193"
"10","06/13/2022","W","172"
"10","08/29/2022","W","197"
"10","08/15/2021","U","497"
"10","06/04/2022","A","189"
"10","06/24/2024","W","271"
"10","07/05/2021","U","186"
"10","05/28/2024","W","126"
"10","08/03/2022","W","408"
"10","07/30/2023","U","602"
"10","08/10/2022","W","351"
"10","07/10/2021","A","586"
"10","08/16/2021","W","151"
"10","06/17/2024","W","583"
"10","07/17/2021","A","537"
"10","07/15/2024","W","500"
"10","08/24/2022","W","232"
"10","05/28/2022","A","115"
"10","07/17/2024","W","511"
"10","07/24/2022","U","631"
"10","07/03/2022","U","500"
"10","06/07/2024","W","244"
"10","07/14/2024","U","367"
"10","08/28/2021","A","224"
"10","06/03/2021","W","279"
"10","08/04/2021","W","553"
"10","07/06/2024","A","579"
"10","06/01/2021","W","188"
"10","06/29/2024","A","542"
"10","08/18/2022","W","477"
"10","09/03/2023","U","485"
"10","05/29/2023","U","142"
"10","08/18/2024","U","286"
"10","06/08/2022","W","190"
"10","05/31/2023","W","137"
"10","08/29/2024","W","396"
"10","08/15/2023","W","536"
"10","07/01/2024","W","362"
"10","06/12/2024","W","419"
"10","06/24/2022","W","490"
"10","08/27/2024","W","370"
"10","09/03/2021","W","366"
"10","08/29/2021","U","180"
"10","07/13/2023","W","492"
"10","07/27/2022","W","440"
"10","06/27/2024","W","485"
"10","07/22/2022","W","507"
"10","08/31/2021","W","217"
"10","06/02/2023","W","163"
"10","07/16/2024","W","507"
"10","06/28/2021","W","80"
"10","05/29/2024","W","94"
"10","07/29/2024","W","556"
"10","07/02/2024","W","601"
"10","07/15/2021","W","408"
"10","06/02/2022","W","204"
"10","08/12/2021","W","414"
"10","06/04/2021","W","261"
"10","07/24/2023","W","493"
"10","06/09/2022","W","120"
"10","08/20/2021","W","306"
"10","08/20/2022","A","502"
"10","07/04/2022","U","417"
"10","08/14/2023","W","723"
"10","08/28/2022","U","175"
"10","06/12/2022","U","597"
"10","07/21/2022","W","512"
"10","05/29/2021","A","184"
"10","07/11/2022","W","365"
"10","07/04/2024","U","637"
"10","08/26/2021","W","376"
"10","06/05/2023","W","388"
"10","08/28/2023","W","527"
"10","06/18/2024","W","542"
"10","05/31/2022","W","173"
"10","08/13/2023","U","587"
"10","08/19/2024","W","630"
"10","07/21/2024","U","558"
"10","07/26/2022","W","460"
"10","05/30/2024","W","180"
"10","06/14/2022","W","488"
"10","06/21/2021","W","79"
"10","07/19/2024","W","311"
"10","08/21/2022","U","218"
"10","06/13/2023","W","411"
"10","08/30/2024","W","355"
"10","06/15/2021","W","387"
"10","07/06/2022","W","545"
"10","07/20/2023","W","671"
"10","07/28/2021","W","503"
"10","06/11/2023","U","558"
"10","06/29/2022","W","440"
"10","06/09/2023","W","314"
"10","06/13/2024","W","353"
"10","07/07/2024","U","495"
"10","07/20/2021","W","566"
"10","06/24/2023","A","414"
"10","06/02/2021","W","198"
"10","06/30/2024","U","561"
"10","06/27/2021","U","542"
"10","06/17/2021","W","258"
"10","08/19/2021","W","434"
"10","08/15/2022","W","493"
"10","08/09/2023","W","585"
"10","08/26/2023","A","148"
"10","06/07/2023","W","613"
"10","07/14/2022","W","466"
"10","06/25/2024","W","366"
"10","08/14/2021","A","638"
"10","06/11/2021","W","341"
"10","08/06/2023","U","321"
"10","06/01/2022","W","249"
"10","06/07/2022","W","131"
"10","08/02/2021","W","175"
"10","06/19/2024","W","1,210"
"10","06/05/2022","U","130"
"10","08/20/2024","W","406"
"10","06/05/2021","A","349"
"10","08/21/2021","A","337"
"10","07/13/2022","W","510"
"10","08/24/2024","A","357"
"10","07/24/2024","W","486"
"10","05/30/2021","U","178"
"10","08/30/2022","W","158"
"10","08/26/2022","W","224"
"10","08/05/2021","W","573"
"10","06/12/2021","A","522"
"10","07/17/2022","U","713"
"10","09/01/2022","W","187"
"10","07/26/2024","W","630"
"10","07/06/2023","W","502"
"10","07/10/2022","U","554"
"10","08/27/2021","W","235"
"10","06/22/2021","W","355"
"10","07/10/2024","W","574"
"10","07/20/2022","W","514"
"10","08/30/2023","W","418"
"10","08/24/2023","W","417"
"10","07/29/2023","A","609"
"10","07/29/2021","W","348"
"10","06/20/2021","U","779"
"10","08/04/2023","W","489"
"10","06/26/2021","A","427"
"10","08/28/2024","W","446"
"10","09/01/2023","W","433"
"10","08/04/2022","W","482"
"10","08/09/2022","W","369"
"10","09/04/2022","U","120"
"10","08/27/2023","U","253"
"10","09/01/2021","W","255"
"10","07/16/2023","U","368"
"10","07/02/2022","A","397"
"10","06/08/2023","W","449"
"10","07/23/2021","W","502"
"10","07/04/2023","U","591"
"10","06/29/2021","W","455"
"10","08/10/2024","A","507"
"10","06/05/2024","W","154"
"10","08/17/2021","W","558"
"10","08/25/2022","W","190"
"10","08/13/2022","A","312"
"10","07/08/2023","A","580"
"10","07/09/2021","W","415"
"10","07/23/2022","A","406"
"10","07/11/2023","W","549"
"10","08/14/2022","U","720"
"10","06/18/2022","A","450"
"10","07/21/2021","W","569"
"10","06/28/2024","W","675"
"10","06/26/2023","W","378"
"10","08/09/2021","W","141"
"10","08/26/2024","W","368"
"10","06/27/2023","W","395"
"10","06/28/2023","W","388"
"10","08/09/2024","W","630"
"10","08/25/2021","W","423"
"10","08/03/2024","A","364"
"10","07/23/2024","W","511"
"10","07/18/2024","W","515"
"10","09/05/2022","U","164"
"10","07/09/2022","A","434"
"10","08/08/2023","W","448"
"10","06/23/2023","W","660"
"10","08/04/2024","U","553"
"10","07/13/2021","W","621"
"10","08/17/2024","A","596"
"10","08/05/2023","A","474"
"10","06/26/2022","U","590"
"10","05/27/2023","A","91"
"10","07/01/2023","A","433"
"10","08/03/2021","W","690"
"10","07/22/2021","W","478"
"10","06/15/2022","W","392"
"10","06/27/2022","W","495"
"10","07/31/2024","W","338"
"10","06/09/2021","W","315"
"10","07/02/2021","W","203"
"10","08/16/2024","W","476"
"10","06/09/2024","U","471"
"10","07/06/2021","W","641"
"10","06/25/2021","W","412"
"10","06/10/2022","W","191"
"10","08/05/2024","W","638"
"10","08/14/2024","W","549"
"10","07/03/2024","W","610"
"10","08/07/2021","A","312"
"10","06/20/2024","W","467"
"10","08/07/2023","W","581"
"10","06/12/2023","W","379"
"10","06/24/2021","W","421"
"10","07/27/2024","A","503"
"10","08/31/2022","W","199"
"10","08/22/2022","W","156"
"10","08/17/2022","W","386"
"10","08/24/2021","W","463"
"10","07/09/2023","U","287"
"10","08/01/2022","W","567"
"10","08/11/2023","W","494"
"10","07/11/2021","U","669"
"10","06/06/2024","W","91"
"10","07/08/2021","W","490"
"10","08/01/2021","U","415"
"10","08/08/2024","W","529"
"10","08/07/2024","W","455"
"10","06/23/2021","W","401"
"10","06/06/2022","W","204"
"10","08/19/2022","W","344"
"10","06/22/2023","W","421"
"10","07/23/2023","U","371"
"10","08/22/2021","U","209"
"10","09/02/2023","A","129"
"10","06/03/2023","A","146"
"10","08/12/2022","W","646"
"10","06/10/2024","W","286"
"10","06/21/2022","W","489"
"10","06/20/2023","W","384"
"10","08/21/2024","W","333"
"10","07/12/2024","W","434"
"10","07/31/2021","A","519"
"10","07/03/2021","A","415"
"10","05/30/2023","W","130"
"10","08/27/2022","A","140"
"10","07/11/2024","W","254"
"10","06/11/2022","A","156"
"10","08/05/2022","W","333"
"10","06/14/2024","W","453"
"10","07/05/2024","W","691"
"10","06/08/2021","W","177"
"10","08/23/2022","W","206"
"10","08/06/2024","W","412"
"10","07/30/2022","A","187"
"10","06/19/2021","A","266"
"10","07/28/2022","W","218"
"10","08/12/2023","A","506"
"10","06/10/2023","A","311"
"10","06/21/2024","W","517"
"10","06/25/2023","U","325"
"10","06/17/2023","A","531"
"10","07/16/2022","A","242"
"10","08/01/2024","W","473"
"10","08/13/2024","W","606"
"10","06/22/2024","A","743"
"10","06/29/2023","W","587"
"10","07/14/2023","W","606"
"10","08/17/2023","W","518"
"10","07/13/2024","A","528"
"10","07/27/2021","W","559"
"10","07/10/2023","W","456"
"10","06/01/2023","W","183"
"10","07/25/2024","W","620"
"10","06/18/2023","U","518"
"10","07/16/2021","W","298"
"10","06/06/2023","W","493"
"10","07/12/2022","W","428"
"10","05/31/2024","W","114"
"10","08/03/2023","W","483"
"10","05/29/2022","U","268"
"10","08/16/2023","W","477"
"10","09/04/2023","U","417"
"10","08/13/2021","W","335"
"10","08/15/2024","W","770"
"10","07/09/2024","W","355"
"10","07/07/2021","W","608"
"10","06/17/2022","W","316"
"10","09/02/2022","W","216"
"10","05/28/2023","U","137"
"10","06/23/2024","U","547"
"10","06/15/2024","A","437"
"10","08/06/2021","W","543"
"10","08/10/2023","W","328"
"10","08/20/2023","U","343"
"10","06/28/2022","W","549"
"10","06/30/2023","W","405"
"10","08/23/2021","W","79"
"10","07/24/2021","A","355"
"10","08/02/2024","W","463"
"10","08/12/2024","W","603"
"10","07/15/2022","W","594"
"10","06/23/2022","W","376"
"10","08/08/2021","U","453"
"10","08/16/2022","W","527"
"10","08/23/2024","W","393"
"10","08/22/2024","W","222"
"10","08/23/2023","W","549"
"10","07/25/2022","W","388"
"10","07/08/2024","W","675"
"10","07/04/2021","U","759"
"10","06/22/2022","W","442"
"10","06/18/2021","W","163"
"100","06/16/2022","W","326"
"100","01/25/2021","W","221"
"100","03/09/2022","W","347"
"100","02/22/2024","W","418"
"100","01/15/2021","W","182"
"100","07/13/2023","W","380"
"100","07/18/2023","W","378"
"100","04/20/2021","W","248"
"100","10/21/2024","W","463"
"100","08/02/2023","W","333"
"100","02/23/2023","W","358"
"100","03/26/2024","W","249"
"100","12/22/2022","W","232"
"100","07/03/2023","W","310"
"100","01/27/2022","W","289"
"100","04/03/2023","W","341"
"100","08/29/2024","W","484"
"100","12/27/2021","W","214"
"100","06/19/2023","W","230"
"100","04/12/2022","W","266"
"100","04/19/2022","W","321"
"100","02/15/2021","W","150"
"100","05/03/2022","W","280"
"100","04/24/2024","W","398"
"100","12/15/2023","W","432"
"100","05/13/2022","W","302"
"100","12/02/2021","W","388"
"100","08/18/2021","W","252"
"100","09/22/2021","W","322"
"100","10/24/2023","W","476"
"100","03/20/2023","W","392"
"100","05/06/2022","W","235"
"100","10/24/2022","W","372"
"100","09/16/2024","W","467"
"100","06/07/2024","W","371"
"100","12/01/2023","W","378"
"100","12/15/2021","W","308"
"100","10/09/2024","W","508"
"100","07/19/2021","W","221"
"100","09/29/2023","W","463"
"100","04/11/2024","W","383"
"100","05/28/2024","W","320"
"100","12/09/2021","W","287"
"100","04/22/2021","W","254"
"100","07/17/2024","W","367"
"100","07/01/2024","W","336"
"100","06/02/2022","W","354"
"100","08/24/2021","W","249"
"100","06/12/2023","W","401"
"100","01/09/2023","W","315"
"100","05/24/2023","W","357"
"100","03/27/2023","W","433"
"100","09/21/2022","W","531"
"100","09/30/2022","W","371"
"100","07/06/2022","W","345"
"100","02/21/2024","W","436"
"100","08/08/2023","W","416"
"100","06/29/2022","W","345"
"100","05/13/2021","W","218"
"100","07/28/2023","W","335"
"100","04/06/2023","W","227"
"100","10/05/2021","W","283"
"100","11/06/2023","W","442"
"100","04/30/2021","W","236"
"100","04/09/2024","W","394"
"100","07/20/2022","W","311"
"100","04/16/2024","W","425"
"100","01/25/2024","W","398"
"100","07/13/2022","W","302"
"100","06/13/2022","W","348"
"100","03/25/2021","W","207"
"100","05/17/2024","W","462"
"100","10/25/2022","W","306"
"100","08/04/2023","W","479"
"100","09/14/2022","W","364"
"100","10/03/2024","W","449"
"100","11/15/2024","W","452"
"100","03/17/2021","W","205"
"100","01/12/2024","W","269"
"100","03/29/2021","W","217"
"100","05/25/2023","W","360"
"100","02/09/2023","W","338"
"100","08/09/2022","W","311"
"100","10/19/2022","W","346"
"100","02/22/2021","W","164"
"100","01/05/2022","W","193"
"100","03/02/2022","W","307"
"100","09/04/2024","W","481"
"100","03/06/2024","W","424"
"100","12/07/2022","W","390"
"100","01/26/2021","W","188"
"100","06/26/2023","W","325"
"100","02/29/2024","W","411"
"100","11/11/2022","W","268"
"100","04/19/2021","W","216"
"100","08/09/2023","W","314"
"100","07/18/2024","W","406"
"100","06/08/2022","W","294"
"100","03/18/2024","W","412"
"100","04/25/2024","W","435"
"100","07/02/2021","W","235"
"100","02/17/2021","W","174"
"100","08/16/2022","W","269"
"100","09/17/2021","W","374"
"100","12/02/2022","W","335"
"100","12/06/2024","W","459"
"100","04/20/2022","W","357"
"100","01/22/2021","W","205"
"100","04/11/2022","W","174"
"100","07/03/2024","W","381"
"100","03/25/2022","W","331"
"100","04/28/2023","W","308"
"100","08/11/2023","W","398"
"100","12/23/2021","W","203"
"100","07/26/2021","W","202"
"100","09/27/2023","W","430"
"100","06/10/2024","W","344"
"100","09/06/2022","W","340"
"100","03/19/2024","W","411"
"100","08/01/2024","W","328"
"100","02/20/2024","W","553"
"100","09/13/2022","W","344"
"100","11/24/2023","W","215"
"100","11/14/2022","W","330"
"100","05/12/2023","W","406"
"100","06/14/2021","W","239"
"100","05/02/2022","W","293"
"100","11/20/2023","W","315"
"100","09/24/2024","W","385"
"100","08/13/2021","W","185"
"100","11/15/2021","W","284"
"100","08/15/2024","W","260"
"100","02/14/2023","W","450"
"100","10/27/2021","W","298"
"100","01/08/2021","W","148"
"100","08/06/2021","W","211"
"100","06/29/2023","W","366"
"100","01/03/2023","W","211"
"100","01/26/2024","W","398"
"100","01/16/2024","W","224"
"100","08/12/2022","W","337"
"100","11/08/2021","W","322"
"100","11/14/2024","W","422"
"100","06/29/2021","W","176"
"100","12/16/2021","W","174"
"100","04/30/2024","W","509"
"100","05/08/2024","W","493"
"100","09/07/2023","W","506"
"100","01/04/2021","W","212"
"100","04/02/2021","W","200"
"100","06/22/2022","W","368"
"100","10/11/2021","W","192"
"100","03/28/2023","W","419"
"100","07/19/2023","W","349"
"100","09/20/2021","W","356"
"100","02/08/2021","W","198"
"100","09/09/2021","W","322"
"100","09/07/2022","W","348"
"100","02/05/2024","W","439"
"100","07/25/2023","W","355"
"100","04/04/2023","W","286"
"100","11/21/2024","W","377"
"100","11/07/2023","W","420"
"100","07/21/2023","W","289"
"100","10/08/2024","W","478"
"100","08/23/2024","W","304"
"100","12/27/2024","W","239"
"100","03/09/2023","W","352"
"100","11/27/2023","W","369"
"100","06/11/2024","W","317"
"100","02/07/2023","W","378"
"100","03/05/2024","W","390"
"100","06/16/2023","W","361"
"100","02/22/2023","W","357"
"100","11/02/2021","W","313"
"100","05/25/2021","W","247"
"100","11/13/2024","W","423"
"100","12/22/2023","W","289"
"100","06/03/2022","W","363"
"100","02/01/2022","W","281"
"100","06/09/2023","W","360"
"100","01/27/2021","W","198"
"100","05/06/2024","W","428"
"100","05/20/2021","W","249"
"100","12/05/2024","W","373"
"100","07/05/2023","W","259"
"100","11/12/2021","W","205"
"100","05/16/2022","W","198"
"100","01/02/2024","W","318"
"100","03/22/2021","W","315"
"100","03/01/2021","W","261"
"100","03/11/2021","W","226"
"100","01/05/2021","W","220"
"100","08/16/2021","W","283"
"100","02/19/2024","W","240"
"100","11/08/2023","W","413"
"100","12/22/2021","W","237"
"100","09/07/2021","W","239"
"100","02/21/2022","W","176"
"100","04/15/2022","W","199"
"100","06/03/2021","W","240"
"100","04/14/2023","W","384"
"100","01/31/2024","W","343"
"100","01/11/2022","W","226"
"100","10/24/2024","W","442"
